segment,atom,element,atom_class,area_square_angstrom,native_xtb_charge_electron,native_xtb_raw_sigma,tm_nist_raw_sigma,nist_hsieh_averaged_sigma,pre_probability_partition,left_bin,right_bin,left_weight,right_weight
87,2,C,NHB,0.617017436000,-0.000009943000,-0.000016114617545,0.000016114617545,-0.000016993674272,NHB,-0.001,0.000,0.016993674271756,0.983006325728244
88,2,C,NHB,0.617017436000,-0.000126900000,-0.000205666797397,0.000205666797397,-0.000227221456920,NHB,-0.001,0.000,0.227221456920326,0.772778543079674
89,2,C,NHB,0.617017436000,-0.000281294000,-0.000455893113529,0.000455893113529,0.000193155099057,NHB,0.000,0.001,0.806844900942862,0.193155099057138
90,2,C,NHB,0.617017436000,-0.000315527000,-0.000511374527834,0.000511374527834,-0.000015660458744,NHB,-0.001,0.000,0.015660458743831,0.984339541256169
91,2,C,NHB,0.517349488000,-0.000149921000,-0.000289786698310,0.000289786698310,0.000145306632486,NHB,0.000,0.001,0.854693367513905,0.145306632486095
92,2,C,NHB,0.517349488000,-0.000024485000,-0.000047327774682,0.000047327774682,-0.000004853186217,NHB,-0.001,0.000,0.004853186216555,0.995146813783445
93,2,C,NHB,0.517349488000,-0.000184195000,-0.000356035918219,0.000356035918219,-0.000130226060118,NHB,-0.001,0.000,0.130226060117815,0.869773939882185
94,2,C,NHB,0.517349488000,-0.000086729000,-0.000167641027993,0.000167641027993,-0.000236833937907,NHB,-0.001,0.000,0.236833937906866,0.763166062093134
95,2,C,NHB,0.517349488000,-0.000098566000,-0.000190521112490,0.000190521112490,0.000316210720178,NHB,0.000,0.001,0.683789279821718,0.316210720178282
96,2,C,NHB,0.517349488000,-0.000300771000,-0.000581369087969,0.000581369087969,0.000129060615620,NHB,0.000,0.001,0.870939384379970,0.129060615620030
97,2,C,NHB,0.517349488000,-0.000111382000,-0.000215293534803,0.000215293534803,0.000219697905198,NHB,0.000,0.001,0.780302094802256,0.219697905197744
98,2,C,NHB,0.517349488000,-0.000151530000,-0.000292896781605,0.000292896781605,0.000220203329940,NHB,0.000,0.001,0.779796670060332,0.220203329939668
99,2,C,NHB,0.517349488000,-0.000340349000,-0.000657870565052,0.000657870565052,-0.000126013159459,NHB,-0.001,0.000,0.126013159459291,0.873986840540709
100,2,C,NHB,0.517349488000,-0.000290430000,-0.000561380665752,0.000561380665752,0.000346076959654,NHB,0.000,0.001,0.653923040345572,0.346076959654428
101,2,C,NHB,0.517349488000,-0.000236523000,-0.000457182244278,0.000457182244278,0.000296834988552,NHB,0.000,0.001,0.703165011447571,0.296834988552429
102,2,C,NHB,0.517349488000,-0.000015201000,-0.000029382458768,0.000029382458768,-0.000039241762379,NHB,-0.001,0.000,0.039241762378793,0.960758237621207
103,2,C,NHB,0.626409493000,-0.000367411000,-0.000586534853168,0.000586534853168,0.000087578515344,NHB,0.000,0.001,0.912421484656422,0.087578515343578
104,2,C,NHB,0.626409493000,-0.000363406000,-0.000580141271901,0.000580141271901,-0.000222559362472,NHB,-0.001,0.000,0.222559362472173,0.777440637527827
105,2,C,NHB,0.626409493000,-0.000183298000,-0.000292616893659,0.000292616893659,0.000275735267843,NHB,0.000,0.001,0.724264732157051,0.275735267842949
106,2,C,NHB,0.626409493000,-0.000020431000,-0.000032616044661,0.000032616044661,0.000033411461715,NHB,0.000,0.001,0.966588538284705,0.033411461715295
107,2,C,NHB,0.626409493000,-0.000135569000,-0.000216422326793,0.000216422326793,0.000076954831048,NHB,0.000,0.001,0.923045168952233,0.076954831047767
108,2,C,NHB,0.626409493000,-0.000067108000,-0.000107131198920,0.000107131198920,0.000234880590080,NHB,0.000,0.001,0.765119409919795,0.234880590080205
109,2,C,NHB,0.626409493000,-0.000252968000,-0.000403838068910,0.000403838068910,0.000138770251509,NHB,0.000,0.001,0.861229748491232,0.138770251508768
110,2,C,NHB,0.626409493000,-0.000031636000,-0.000050503704611,0.000050503704611,0.000097668541504,NHB,0.000,0.001,0.902331458496009,0.097668541503991
111,2,C,NHB,0.626409493000,-0.000348728000,-0.000556709315387,0.000556709315387,0.000344405778402,NHB,0.000,0.001,0.655594221598019,0.344405778401981
112,2,C,NHB,0.626409493000,-0.000215554000,-0.000344110366156,0.000344110366156,0.000176571810256,NHB,0.000,0.001,0.823428189743575,0.176571810256425
113,2,C,NHB,0.626409493000,-0.000155194000,-0.000247751673201,0.000247751673201,-0.000110239987634,NHB,-0.001,0.000,0.110239987633830,0.889760012366170
114,2,C,NHB,0.626409493000,-0.000482426000,-0.000770144778122,0.000770144778122,-0.000154456139492,NHB,-0.001,0.000,0.154456139492037,0.845543860507963
115,2,C,NHB,0.626409493000,-0.000405647000,-0.000647574796572,0.000647574796572,-0.000171056838134,NHB,-0.001,0.000,0.171056838133804,0.828943161866196
