segment,atom,element,atom_class,area_square_angstrom,native_xtb_charge_electron,native_xtb_raw_sigma,tm_nist_raw_sigma,nist_hsieh_averaged_sigma,pre_probability_partition,left_bin,right_bin,left_weight,right_weight
265,5,C,NHB,0.604526425000,0.000396895000,0.000656538711273,-0.000656538711273,-0.001177293997882,NHB,-0.002,-0.001,0.177293997881696,0.822706002118304
266,5,C,NHB,0.604526425000,-0.000094655000,-0.000156577109098,0.000156577109098,-0.001478394104840,NHB,-0.002,-0.001,0.478394104840342,0.521605895159658
267,5,C,NHB,0.604526425000,0.000441364000,0.000730098771117,-0.000730098771117,-0.000747410424454,NHB,-0.001,0.000,0.747410424454129,0.252589575545871
268,5,C,NHB,0.604526425000,0.000816013000,0.001349838429313,-0.001349838429313,-0.001056147591957,NHB,-0.002,-0.001,0.056147591957073,0.943852408042927
269,5,C,NHB,0.604526425000,0.000732202000,0.001211199328466,-0.001211199328466,-0.001076611654312,NHB,-0.002,-0.001,0.076611654312187,0.923388345687813
270,5,C,NHB,0.610796623000,-0.000174164000,-0.000285142375452,0.000285142375452,0.000608971976894,NHB,0.000,0.001,0.391028023105613,0.608971976894387
271,5,C,NHB,0.610796623000,0.000527918000,0.000864310607035,-0.000864310607035,-0.001233758879257,NHB,-0.002,-0.001,0.233758879257040,0.766241120742960
272,5,C,NHB,0.610796623000,0.000086699000,0.000141944137763,-0.000141944137763,-0.000716088300515,NHB,-0.001,0.000,0.716088300515014,0.283911699484986
273,5,C,NHB,0.610796623000,-0.000205597000,-0.000336604677004,0.000336604677004,-0.000360436370642,NHB,-0.001,0.000,0.360436370641895,0.639563629358105
274,5,C,NHB,0.610796623000,0.000345074000,0.000564957282025,-0.000564957282025,-0.001074073540719,NHB,-0.002,-0.001,0.074073540718854,0.925926459281146
275,5,C,NHB,0.610796623000,-0.000386799000,-0.000633269709482,0.000633269709482,-0.000224066734231,NHB,-0.001,0.000,0.224066734231442,0.775933265768558
276,5,C,NHB,0.610796623000,0.000007036000,0.000011519382615,-0.000011519382615,-0.001709034007326,NHB,-0.002,-0.001,0.709034007325612,0.290965992674388
277,5,C,NHB,0.610796623000,0.000515618000,0.000844172971140,-0.000844172971140,-0.001134871627063,NHB,-0.002,-0.001,0.134871627062586,0.865128372937414
278,5,C,NHB,0.610796623000,0.000832340000,0.001362712183823,-0.001362712183823,-0.001243271077243,NHB,-0.002,-0.001,0.243271077242718,0.756728922757282
279,5,C,NHB,0.610796623000,-0.000193797000,-0.000317285644194,0.000317285644194,-0.000157899859172,NHB,-0.001,0.000,0.157899859171652,0.842100140828348
