segment,atom,element,atom_class,area_square_angstrom,native_xtb_charge_electron,native_xtb_raw_sigma,tm_nist_raw_sigma,nist_hsieh_averaged_sigma,pre_probability_partition,left_bin,right_bin,left_weight,right_weight
548,13,C,NHB,0.610796623000,0.000218416000,0.000357592022902,-0.000357592022902,0.000469379548955,NHB,0.000,0.001,0.530620451044776,0.469379548955224
549,13,C,NHB,0.610796623000,0.000003688000,0.000006038016356,-0.000006038016356,0.000514235399492,NHB,0.000,0.001,0.485764600507589,0.514235399492411
550,13,C,NHB,0.610796623000,0.001108274000,0.001814473031230,-0.001814473031230,-0.000979703141778,NHB,-0.001,0.000,0.979703141777550,0.020296858222450
551,13,C,NHB,0.610796623000,0.000158850000,0.000260070200159,-0.000260070200159,0.000507130034625,NHB,0.000,0.001,0.492869965375159,0.507130034624841
552,14,N,OT,0.236199696000,0.000200580000,0.000849196689906,-0.000849196689906,-0.000681120000529,NHB,-0.001,0.000,0.681120000529237,0.318879999470763
553,14,N,OT,0.236199696000,-0.000456673000,-0.001933419084502,0.001933419084502,0.000421375088021,OT,0.000,0.001,0.578624911979409,0.421375088020591
554,14,N,OT,0.236199696000,0.000682396000,0.002889063836898,-0.002889063836898,-0.003407973699999,NHB,-0.004,-0.003,0.407973699999196,0.592026300000803
555,14,N,OT,0.604261852000,0.001371323000,0.002269418457348,-0.002269418457348,-0.001853795524796,NHB,-0.002,-0.001,0.853795524796130,0.146204475203870
556,14,N,OT,0.604261852000,-0.000641944000,-0.001062360627061,0.001062360627061,0.000048668885319,OT,0.000,0.001,0.951331114681344,0.048668885318656
557,14,N,OT,0.506654336000,0.000823883000,0.001626124443155,-0.001626124443155,-0.003625507787840,NHB,-0.004,-0.003,0.625507787839755,0.374492212160245
558,14,N,OT,0.506654336000,0.000975622000,0.001925616600269,-0.001925616600269,-0.003825434821478,NHB,-0.004,-0.003,0.825434821477814,0.174565178522186
559,14,N,OT,0.506654336000,0.001674420000,0.003304856745566,-0.003304856745566,-0.002192436727209,NHB,-0.003,-0.002,0.192436727208932,0.807563272791068
560,14,N,OT,0.506654336000,0.001734316000,0.003423075412109,-0.003423075412109,-0.002455410286033,NHB,-0.003,-0.002,0.455410286033495,0.544589713966505
561,14,N,OT,0.506654336000,-0.000076739000,-0.000151462238744,0.000151462238744,-0.000149655933815,NHB,-0.001,0.000,0.149655933815052,0.850344066184948
562,14,N,OT,0.506654336000,-0.000179405000,-0.000354097433403,0.000354097433403,-0.000061128363962,NHB,-0.001,0.000,0.061128363961724,0.938871636038276
563,14,N,OT,0.506654336000,-0.000373796000,-0.000737773218228,0.000737773218228,0.000397662055259,OT,0.000,0.001,0.602337944740589,0.397662055259411
564,14,N,OT,0.506654336000,0.001047748000,0.002067974012168,-0.002067974012168,-0.001507273983824,NHB,-0.002,-0.001,0.507273983824035,0.492726016175965
565,14,N,OT,0.506654336000,0.000980162000,0.001934577344661,-0.001934577344661,-0.001206786948976,NHB,-0.002,-0.001,0.206786948975745,0.793213051024255
566,14,N,OT,0.506654336000,-0.000750587000,-0.001481457764530,0.001481457764530,0.000445919674748,OT,0.000,0.001,0.554080325251873,0.445919674748127
567,14,N,OT,0.506654336000,-0.000695284000,-0.001372304450188,0.001372304450188,0.000426596040912,OT,0.000,0.001,0.573403959088003,0.426596040911997
568,14,N,OT,0.613459747000,-0.000106205000,-0.000173124643498,0.000173124643498,0.000203871123003,OT,0.000,0.001,0.796128876997122,0.203871123002878
569,14,N,OT,0.613459747000,0.000026359000,0.000042967774379,-0.000042967774379,-0.000548354171721,NHB,-0.001,0.000,0.548354171720655,0.451645828279345
570,14,N,OT,0.613459747000,-0.000000653000,-0.000001064454519,0.000001064454519,-0.000431854924073,NHB,-0.001,0.000,0.431854924072979,0.568145075927021
571,14,N,OT,0.613459747000,-0.000984560000,-0.001604930078648,0.001604930078648,0.000427683828687,OT,0.000,0.001,0.572316171313263,0.427683828686737
572,14,N,OT,0.613459747000,-0.001027007000,-0.001674122882589,0.001674122882589,0.000477771516438,OT,0.000,0.001,0.522228483561890,0.477771516438110
573,14,N,OT,0.613459747000,0.001321496000,0.002154169049335,-0.002154169049335,-0.003806081264573,NHB,-0.004,-0.003,0.806081264572716,0.193918735427284
574,14,N,OT,0.613459747000,0.001546619000,0.002521141782429,-0.002521141782429,-0.003281591772487,NHB,-0.004,-0.003,0.281591772486525,0.718408227513475
575,14,N,OT,0.613459747000,-0.000048301000,-0.000078735402341,0.000078735402341,-0.000164290617143,NHB,-0.001,0.000,0.164290617143112,0.835709382856888
576,14,N,OT,0.613459747000,-0.000047794000,-0.000077908942247,0.000077908942247,-0.000210794082328,NHB,-0.001,0.000,0.210794082328364,0.789205917671636
577,14,N,OT,0.592029067000,0.001037350000,0.001752194373254,-0.001752194373254,-0.003089335235099,NHB,-0.004,-0.003,0.089335235099335,0.910664764900665
578,14,N,OT,0.592029067000,0.001271717000,0.002148065138835,-0.002148065138835,-0.002915554780836,NHB,-0.003,-0.002,0.915554780836464,0.084445219163536
579,14,N,OT,0.592029067000,0.000713765000,0.001205624925845,-0.001205624925845,-0.000902260688127,NHB,-0.001,0.000,0.902260688126932,0.097739311873068
580,14,N,OT,0.592029067000,0.000817405000,0.001380683898076,-0.001380683898076,-0.000946100246768,NHB,-0.001,0.000,0.946100246767946,0.053899753232054
581,14,N,OT,0.592029067000,-0.000657362000,-0.001110354265764,0.001110354265764,0.000233795431126,OT,0.000,0.001,0.766204568873991,0.233795431126009
582,14,N,OT,0.592029067000,-0.000293220000,-0.000495279735986,0.000495279735986,0.000298444228806,OT,0.000,0.001,0.701555771193732,0.298444228806268
583,14,N,OT,0.592029067000,0.001593261000,0.002691187120378,-0.002691187120378,-0.002004668668316,NHB,-0.003,-0.002,0.004668668316446,0.995331331683554
584,14,N,OT,0.592029067000,0.001274453000,0.002152686533548,-0.002152686533548,-0.001571942420501,NHB,-0.002,-0.001,0.571942420501039,0.428057579498961
585,14,N,OT,0.592029067000,-0.000258927000,-0.000437355215196,0.000437355215196,0.000279678473498,OT,0.000,0.001,0.720321526502154,0.279678473497846
586,14,N,OT,0.592029067000,-0.000723560000,-0.001222169721609,0.001222169721609,0.000316197349099,OT,0.000,0.001,0.683802650900667,0.316197349099333
587,14,N,OT,0.598169642000,-0.000096848000,-0.000161907247041,0.000161907247041,-0.000421245429369,NHB,-0.001,0.000,0.421245429368586,0.578754570631414
588,14,N,OT,0.598169642000,0.001342704000,0.002244687636622,-0.002244687636622,-0.001875954169674,NHB,-0.002,-0.001,0.875954169673641,0.124045830326359
589,14,N,OT,0.598169642000,0.001649867000,0.002758192466076,-0.002758192466076,-0.001861001133835,NHB,-0.002,-0.001,0.861001133835387,0.138998866164613
