D_m,rpm,rotor_D,hc_D,free_area,pass,reasons,d32_mm,epsilon_W_kg,terminal_m_s,Garthe_factor,characteristic_m_s,capacity_m_s,loading,flood_phi,operating_phi,root_count,tip_m_s,rotor_Re
0.2,50,0.4,0.2,0.2,false,NO_DILUTE_CONNECTED_ROOT;ACTUAL_LOADING_EXCEEDS_DESIGN_FLOOD_FRACTION,5.18292846173198,0.0018108295747344546,0.028504464659374812,1.2807161834909269,0.036506129191006514,0.007315332635274492,7.3183267393012015,0.16976081023973155,,0,0.20943951023931956,77.50278706800451
0.2,55,0.4,0.2,0.2,false,NO_DILUTE_CONNECTED_ROOT;ACTUAL_LOADING_EXCEEDS_DESIGN_FLOOD_FRACTION,4.622788159846656,0.002410214163971559,0.023575544186388974,1.2808916301087647,0.030197717223604984,0.005964869893048437,8.975215787020572,0.16777318766610155,,0,0.23038346126325152,85.25306577480494
0.2,60,0.4,0.2,0.2,false,NO_DILUTE_CONNECTED_ROOT;ACTUAL_LOADING_EXCEEDS_DESIGN_FLOOD_FRACTION,4.164450642986535,0.003129113505141138,0.0197264318793588,1.2797427174873235,0.0252447575396192,0.004927490382890341,10.864758786238195,0.16617369290799344,,0,0.25132741228718347,93.00334448160538
0.2,65,0.4,0.2,0.2,false,NO_DILUTE_CONNECTED_ROOT;ACTUAL_LOADING_EXCEEDS_DESIGN_FLOOD_FRACTION,3.7830596720663685,0.003978392575691597,0.016679269138241404,1.2776514556329404,0.02131029249336771,0.00411866571305049,12.99838301078351,0.16487995843631664,,0,0.2722713633111154,100.75362318840584
0.2,70,0.4,0.2,0.2,false,NO_DILUTE_CONNECTED_ROOT;ACTUAL_LOADING_EXCEEDS_DESIGN_FLOOD_FRACTION,3.461159168234888,0.004968916353071344,0.014236954794190761,1.2748797721115572,0.01815040568358046,0.0034792991021182274,15.38700550321151,0.16382703878558502,,0,0.2932153143350474,108.5039018952063
0.2,30,0.4,0.2,0.3,false,NO_DILUTE_CONNECTED_ROOT;ACTUAL_LOADING_EXCEEDS_DESIGN_FLOOD_FRACTION,9.567395206129955,0.00039113918814264224,0.0707349464342299,1.4557001388081527,0.1029688713428957,0.022835461815288408,2.344423548980714,0.1857060128509559,,0,0.12566370614359174,46.50167224080269
0.2,35,0.4,0.2,0.3,false,NO_DILUTE_CONNECTED_ROOT;ACTUAL_LOADING_EXCEEDS_DESIGN_FLOOD_FRACTION,7.951655685868643,0.000621114544133918,0.05484897102145083,1.4718458414393856,0.08072922990515177,0.01739333249187359,3.077960733322657,0.18079963568689955,,0,0.1466076571675237,54.25195094760315
0.2,40,0.4,0.2,0.3,false,NO_DILUTE_CONNECTED_ROOT;ACTUAL_LOADING_EXCEEDS_DESIGN_FLOOD_FRACTION,6.774343747297505,0.0009271447422640407,0.04339305731023005,1.4810317370264645,0.06426649504305894,0.013502272892573714,3.964961666643323,0.17676898095369586,,0,0.16755160819145565,62.002229654403585
0.2,45,0.4,0.2,0.3,false,NO_DILUTE_CONNECTED_ROOT;ACTUAL_LOADING_EXCEEDS_DESIGN_FLOOD_FRACTION,5.8814472078965245,0.0013200947599814176,0.03491321377720707,1.4859131580409992,0.051878003741050276,0.010667648411428522,5.018537578934226,0.17349548594820646,,0,0.1884955592153876,69.75250836120404
0.2,50,0.4,0.2,0.3,false,NO_DILUTE_CONNECTED_ROOT;ACTUAL_LOADING_EXCEEDS_DESIGN_FLOOD_FRACTION,5.18292846173198,0.0018108295747344546,0.028504464659374812,1.4879889816055956,0.04241432933971582,0.008564894790020676,6.250630713408074,0.1708511175780022,,0,0.20943951023931956,77.50278706800451
0.2,55,0.4,0.2,0.3,false,NO_DILUTE_CONNECTED_ROOT;ACTUAL_LOADING_EXCEEDS_DESIGN_FLOOD_FRACTION,4.622788159846656,0.002410214163971559,0.023575544186388974,1.4881644282234336,0.035084286234193844,0.006977955315560701,7.672160684696252,0.1687170267814178,,0,0.23038346126325152,85.25306577480494
0.2,60,0.4,0.2,0.3,false,NO_DILUTE_CONNECTED_ROOT;ACTUAL_LOADING_EXCEEDS_DESIGN_FLOOD_FRACTION,4.164450642986535,0.003129113505141138,0.0197264318793588,1.4870155156019924,0.029333510272072306,0.005760752086159324,9.29323005588743,0.16699111873306682,,0,0.25132741228718347,93.00334448160538
