"trialKey","diameterM","hcToColumn","rotorToColumn","freeArea","rpm","maxLoading","marginAbsolute","marginPercentagePoints","controllingScenario","controllingCapacityMS","controllingPhiOperating","controllingPhiTurning","controllingSeparationPP","controllingD32MM","controllingAreaM2M3","minSeparationPP","worstSeparationScenarios","worstSeparationDiffersFromControlling","d32MinMM","d32MaxMM","phiMin","phiMax","minAreaM2M3","maxAreaM2M3","minRootDistance","maxOperatingResidualMS","maxVelocityClosureMS","maxForceResidualN","allSixTwoDistinctRoots","allSixContinuation16Monotone","allSixSignedDirectionsValid","branchStatuses","rotorRe","powerVolumeWM3","paretoWithinDiameter2D","paretoGlobal2D","paretoGlobal3D","selectedBestMargin"
"0.5|0.3|0.33|0.4|30","0.5","0.3","0.33","0.4","30","0.45778125491463784","0.24221874508536212","24.22187450853621","0.36/SN","0.01871146757779581","0.04057993509243352","0.18154328396725844","14.096334887482492","7.94273939870754","30.654362220951203","14.096334887482492","0.36/SN","false","7.94273939870754","9.487160948456228","0.019393931316466183","0.04057993509243352","12.265375124444583","30.654362220951203","0.3881804015166257","1.3877787807814457e-17","1.3877787807814457e-17","2.168404344971009e-19","true","true","true","LOWER_QUASI_STEADY_ADMISSIBLE","197.81375418060202","0.5412645792594952","true","false","false","true"
"0.5|0.3|0.33|0.4|35","0.5","0.3","0.33","0.4","35","0.6257476944221662","0.0742523055778338","7.4252305577833795","0.36/SN","0.013688838465426227","0.059414154018024024","0.17665734488190937","11.724319086388535","6.601371380649101","54.00164655985339","11.724319086388535","0.36/SN","false","6.601371380649101","7.88497137133087","0.02648020594637783","0.059414154018024024","20.14988110875666","54.00164655985339","0.3008562195939806","1.3877787807814457e-17","1.3877787807814457e-17","2.168404344971009e-19","true","true","true","LOWER_QUASI_STEADY_ADMISSIBLE","230.78271321070238","0.8595081050278096","true","false","false","false"
"0.6|0.2|0.33|0.3|30","0.6","0.2","0.33","0.3","30","0.6096967847898382","0.09030321521016171","9.030321521016171","0.36/SN","0.009756396907661393","0.05586039831155547","0.17271993728272522","11.685953897116976","5.836988170091345","57.42043329583923","11.685953897116976","0.36/SN","false","5.836988170091345","6.971958092053551","0.024698897296035947","0.05586039831155547","21.255633183613437","57.42043329583923","0.3038198261917721","1.3877787807814457e-17","1.3877787807814457e-17","1.0842021724855044e-19","true","true","true","LOWER_QUASI_STEADY_ADMISSIBLE","284.85180602006693","1.1691314912005097","true","false","false","false"
"0.6|0.2|0.33|0.4|30","0.6","0.2","0.33","0.4","30","0.5251666693427356","0.17483333065726436","17.483333065726438","0.36/SN","0.011326773333081774","0.04605841456293468","0.17392599875047665","12.786758418754196","5.836988170091345","47.34470574972629","12.786758418754196","0.36/SN","false","5.836988170091345","6.971958092053551","0.021062783927369075","0.04605841456293468","18.12642903121509","47.34470574972629","0.3452803189961271","2.7755575615628914e-17","2.7755575615628914e-17","1.0842021724855044e-19","true","true","true","LOWER_QUASI_STEADY_ADMISSIBLE","284.85180602006693","1.1691314912005097","true","false","false","false"
"0.6|0.25|0.33|0.2|30","0.6","0.25","0.33","0.2","30","0.6368651949143179","0.06313480508568203","6.313480508568203","0.36/SN","0.009340192984694285","0.05956016168098003","0.17308207326962455","11.352191158864452","6.3819414912334524","55.99565125703028","11.352191158864452","0.36/SN","false","6.3819414912334524","7.62287455897329","0.026258772687083952","0.05956016168098003","20.66840204487428","55.99565125703028","0.29126413641477505","1.3877787807814457e-17","1.3877787807814457e-17","1.0842021724855044e-19","true","true","true","LOWER_QUASI_STEADY_ADMISSIBLE","284.85180602006693","0.9353051929604078","false","false","false","false"
"0.6|0.25|0.33|0.3|30","0.6","0.25","0.33","0.3","30","0.5343460568113375","0.16565394318866244","16.565394318866243","0.36/SN","0.01113219373458369","0.0472951502926805","0.17453022748014452","12.723507718746403","6.3819414912334524","44.464666770431","12.723507718746403","0.36/SN","false","6.3819414912334524","7.62287455897329","0.02175099689362895","0.0472951502926805","17.12031076362764","44.464666770431","0.34171964330642","1.3877787807814457e-17","1.3877787807814457e-17","1.0842021724855044e-19","true","true","true","LOWER_QUASI_STEADY_ADMISSIBLE","284.85180602006693","0.9353051929604078","false","false","false","false"
"0.6|0.25|0.33|0.4|30","0.6","0.25","0.33","0.4","30","0.4588321448009254","0.24116785519907458","24.11678551990746","0.36/SN","0.012964313623483239","0.03929790359758428","0.1758587344578293","13.6560830860245","6.3819414912334524","36.9460331012741","13.6560830860245","0.36/SN","false","6.3819414912334524","7.62287455897329","0.018544525175286715","0.03929790359758428","14.596481968962983","36.9460331012741","0.379512803548175","1.3877787807814457e-17","1.3877787807814457e-17","1.0842021724855044e-19","true","true","true","LOWER_QUASI_STEADY_ADMISSIBLE","284.85180602006693","0.9353051929604078","true","false","false","false"
"0.6|0.25|0.33|0.4|35","0.6","0.25","0.33","0.4","35","0.6411881335780456","0.05881186642195435","5.881186642195435","0.36/SN","0.009277220700483573","0.05956492074791597","0.17160208688836742","11.203716614045145","5.304160667799447","67.37909103265665","11.203716614045145","0.36/SN","false","5.304160667799447","6.335525242093784","0.02565194856263961","0.05956492074791597","24.29343826984303","67.37909103265665","0.28750143611255585","1.3877787807814457e-17","1.3877787807814457e-17","8.131516293641283e-20","true","true","true","LOWER_QUASI_STEADY_ADMISSIBLE","332.32710702341143","1.4852300054880552","true","false","false","false"
"0.6|0.3|0.33|0.2|30","0.6","0.3","0.33","0.2","30","0.5811939253725281","0.11880607462747184","11.880607462747184","0.36/SN","0.01023486923391688","0.052873981016460195","0.1744359134246974","12.156193240823718","6.864759341569113","46.213402438991714","12.156193240823718","0.36/SN","false","6.864759341569113","8.19957365798533","0.024017312494995915","0.052873981016460195","17.57455704171117","46.213402438991714","0.3194272241608553","1.3877787807814457e-17","1.3877787807814457e-17","1.6263032587282567e-19","true","true","true","LOWER_QUASI_STEADY_ADMISSIBLE","284.85180602006693","0.7794209941336732","false","false","false","false"
"0.6|0.3|0.33|0.3|30","0.6","0.3","0.33","0.3","30","0.4852165726868943","0.21478342731310568","21.47834273131057","0.36/SN","0.01225935831662771","0.0421827622875813","0.17601117433826602","13.382841205068472","6.864759341569113","36.86896526625159","13.382841205068472","0.36/SN","false","6.864759341569113","8.19957365798533","0.019843760049093963","0.0421827622875813","14.520579393614224","36.86896526625159","0.36704555923594145","2.7755575615628914e-17","2.7755575615628914e-17","1.6263032587282567e-19","true","true","true","LOWER_QUASI_STEADY_ADMISSIBLE","284.85180602006693","0.7794209941336732","false","false","false","false"
